Pubmed ID,JAK1,TYK2,JAK2,JAK3,FER,FES,ABL-E255K,ABL-H396P,ABL-M351T,ABL-Q252H,ABL-T315I,ABL-Y253F,ABL1,ARG,CSK,BMX,BTK,TXK,TEC,ITK,BRK,SRMS,PTK5,BLK,LCK,HCK,LYNA,LYNB,FGR,FYN,SRC,YES,EPHA2,EPHA4,EPHA3,EPHB4,EPHB3,EPHB2,PYK2,SYK,ZAP70,LTK,ALK,ROS,INSR,IGF1R,IRR,DDR2,MUSK,TRKA,TRKB,TRKC,RON,MET,AXL,MER,TYRO3,RET,RET-V804L,RET-Y791F,FGFR1,FGFR2,FGFR3,FGFR4,FLT1,KDR,FLT4,FMS,KIT,KIT-D816V,KIT-T6701,KIT-V560G,FLT3,FLT-3-D835Y,PDGFRα,PDGFRα-D842V,PDGFRα-T674I,PDGFRα-V561D,PDGFRβ,TIE2,TNK2,TNK1,EGFR,EGFR-L858R,EGFR-L861Q,EGFR-T790M,EGFR-T790M-L858R,ERBB2,ERBB4,IRAK4,LRRK2,LRRK2-G2019S,CRAF,BRAF,BRAF-V599E,MAP4K2,MST1,MST2,MST4,MAP4K4,MINK,LOK,PAK1,PAK3,PAK2,PAK5,PAK6,MEK1,CK1a,CK1-g2,CK1-g1,CK1-g3,PLK1,GRK7,GRK6,PDK1,MSK1,MSK2,RSK1,RSK2,RSK4,RSK3,P70S6K1,AKT2,AKT1,AKT3,SGK1,SGK3,SGK2,PKC-η,PKC-γ,PKC-α,PKC-β1,PKC-β2,PKC-θ,PKC-ι,PRKG2,PRKG1,PRKX,PKA,ROCK1,ROCK2,MRCK-β,MRCK-α,AURORA-B,AURORA-C,AURORA-A,CHEK2,DCAMKL2,CAMK4,CAMK1D,PHKG1,PHKG2,CAMK2D,CAMK2A,PRAK,MAPKAPK2,MAPKAPK3,MNK2,MKNK1,PRKD3,PRKD1,PRKD2,MARK4,MARK3,PAR-1Bα,MARK1,SNF1LK2 (QIK),SNF1LK (SIK),ARK5,BRSK1,BRSK2,AMPKA1 (A1B1G1),AMPKA2 (A2B1G1),MELK,TSSK2,TSSK1,DAPK1,PIM2,PIM3,PIM1,CHEK1,PASK,NEK1,NEK2,NEK9,NEK7,NEK6,TBK1,IKKE,IKKB,IKKA,CDK5/p35,CDK1/cyclinB,CDK2/cyclinA,CDK2/cyclinE,CDK3/cyclinE,CDK6/cyclinD3,CDK4/cyclinD,JNK2,P38α,P38β,P38δ,P38γ,MAPK1,MAPK3,GSK3A,GSK3B,SRPK1,MSSK1,CLK3,CLK2,HIPK1,HIPK4,DYRK1B,DYRK1A,DYRK2,CK2,TTK,PI3-K-α,PI3-K-δ,PI4-K-β,SPHK1,SPHK2,Compound ID,SMILES
16777410,3,-7,2,-4,4,3,4,4,1,3,3,4,5,5,1,3,1,-2,0,0,3,-2,3,4,4,5,4,3,2,2,6,3,2,6,8,3,3,8,8,-3,0,4,4,3,0,0,3,2,1,2,3,3,-2,0,-6,-1,6,5,4,6,1,4,5,3,1,5,2,-4,7,2,3,1,4,-8,6,3,4,3,2,0,1,2,13,10,18,2,3,-1,10,1,2,5,2,6,4,1,3,4,-1,3,5,5,4,5,1,2,-5,4,2,4,4,3,4,11,-1,0,8,2,1,2,1,2,1,1,2,0,3,3,2,5,3,1,0,1,2,2,2,3,2,1,10,3,-1,-6,2,0,3,7,7,0,0,7,5,2,3,1,5,9,0,2,4,4,3,3,4,0,3,5,5,-1,0,3,3,-7,3,1,4,13,1,-1,-1,8,0,2,4,8,2,1,0,7,9,5,0,0,6,3,1,-2,2,3,6,4,4,3,5,4,3,3,-2,-3,1,1,-4,-1,-2,2,3,11,9,4,1,0,1,-1,GW782907X,Cc1ccc(cc1-c1ccc(cc1)C(=O)NCC1CC1)C(=O)NC1CCCCC1
16777410,4,-5,1,-6,3,3,1,4,1,4,2,4,3,1,0,3,-4,-6,-2,-4,5,-1,3,0,0,7,5,3,5,0,7,4,-1,7,1,-2,-1,8,4,-1,-2,3,-1,4,3,-14,3,1,1,1,3,2,5,2,-7,3,3,7,2,9,-4,1,0,-5,0,10,-8,-2,3,5,3,-3,4,-9,7,2,2,3,4,1,0,1,69,49,48,5,1,11,43,1,-5,-1,3,5,3,1,3,4,-1,3,5,9,6,5,1,1,-8,2,2,0,1,-1,4,10,-2,2,1,2,0,-1,0,2,1,-3,-3,-3,1,3,3,5,1,-4,1,1,2,3,2,3,2,-2,1,1,0,-7,-2,-3,-1,3,-2,-1,-1,7,5,3,3,1,1,3,2,3,0,0,1,3,4,0,2,5,2,0,-1,2,3,1,5,1,3,3,-3,-1,-1,0,0,2,5,6,3,5,1,7,9,3,-4,-4,-2,-2,-2,-4,-2,3,7,4,5,3,5,5,-1,-2,-3,-5,-3,1,-6,0,-6,-4,3,14,11,4,1,-4,-1,0,GW785974X,CC(C)NC(=O)c1ccc(C)c(c1)-c1ccc(cc1)C(=O)NCC1CC1
16777410,6,-2,2,-2,3,5,4,5,2,5,2,4,3,1,7,7,0,0,2,1,5,0,4,2,3,6,6,5,4,2,9,6,1,7,5,3,4,10,5,2,0,7,3,4,5,3,3,3,4,4,4,3,4,12,-5,3,4,4,8,6,4,8,8,6,0,5,5,2,4,7,3,-3,5,1,7,4,4,4,5,4,2,3,81,88,77,7,1,78,89,2,4,6,-1,7,5,2,6,8,1,7,8,10,8,6,2,3,-3,5,5,4,4,4,4,9,3,4,4,3,2,1,2,3,3,4,3,2,3,5,-1,2,3,1,-1,2,2,3,4,4,3,2,2,3,0,-1,5,1,5,2,1,0,1,6,7,3,3,2,2,7,1,3,5,6,5,3,3,2,4,9,6,1,1,3,4,6,7,3,6,7,1,0,1,7,0,2,6,12,3,13,5,11,9,8,4,2,4,5,1,1,4,3,16,8,5,3,7,6,3,3,-2,-2,1,1,-3,0,0,4,5,13,15,6,2,1,0,5,GW796920X,Cc1ccc(NC(=O)CC2CC2)cc1-c1ccc(cc1)C(=O)NCC1CC1
16777410,1,-1,1,-1,-3,1,2,2,1,2,0,1,2,2,0,0,-1,0,-1,0,0,-2,0,0,1,3,1,-1,0,3,2,6,-3,3,-2,-1,1,6,6,1,-3,2,2,3,2,14,-2,0,1,2,2,1,2,3,-2,7,0,3,3,4,-3,1,0,0,0,1,7,0,2,-2,5,-1,5,1,6,0,4,3,3,0,0,0,74,75,67,7,-1,38,70,0,1,4,-2,3,2,0,1,0,-1,0,0,4,3,1,0,3,-10,2,2,1,1,1,4,8,0,0,1,-1,-1,-1,-2,-1,-1,0,0,0,2,0,-2,2,-1,0,1,1,1,2,1,2,1,3,1,0,0,-2,3,0,2,1,0,-2,0,4,2,1,-1,1,1,6,0,2,2,2,1,1,-1,1,1,1,0,-2,1,1,0,3,2,1,3,2,0,1,1,3,1,1,3,1,1,3,1,2,3,3,0,1,3,0,-2,-1,0,0,17,2,1,0,3,1,1,0,-1,-2,0,-1,-2,1,0,2,1,4,9,2,1,-2,2,0,GW708893X,Cc1nnc(o1)-c1ccc(C)c(c1)-c1ccc(cc1)C(=O)NCc1ccc(Cl)cc1
16777410,2,-3,4,-1,-2,4,0,4,0,3,2,3,6,4,2,3,-2,6,7,2,3,-3,3,3,4,9,5,0,0,3,9,1,0,6,3,1,3,7,2,-1,3,6,3,6,11,18,2,1,3,2,5,3,-1,2,-7,1,1,3,4,6,6,6,9,4,1,5,9,4,5,2,5,-4,10,0,10,1,6,4,7,3,0,1,16,6,14,0,1,5,7,2,2,4,2,6,4,-1,3,5,-2,3,5,10,8,6,1,5,-9,3,5,3,3,3,5,8,6,0,4,2,1,0,0,1,1,1,1,1,2,4,4,6,3,1,1,2,2,2,2,4,3,2,2,2,1,1,6,2,4,4,0,-3,-1,2,6,3,1,1,3,6,1,2,5,5,5,1,0,1,1,6,2,0,4,5,1,6,4,2,6,7,-1,1,2,5,-1,3,7,4,3,1,3,5,4,3,0,1,2,2,-2,0,4,4,12,2,5,3,6,4,3,2,-2,-2,1,1,-1,1,-1,3,3,5,7,4,1,1,1,0,GW734508X,Cc1nnc(o1)-c1cccc(c1)-c1ccc(cc1)C(=O)NCC1CC1
16777410,1,-4,1,-6,0,1,1,2,1,1,0,2,-2,-3,3,2,-5,-2,-2,-3,2,1,1,-3,-2,2,2,1,1,-3,3,-2,-6,2,-3,-3,-1,6,4,2,-4,1,-3,7,4,-11,0,1,1,3,2,2,0,8,-6,3,-1,0,1,2,-3,-1,-1,0,3,4,-4,1,0,3,2,-1,-1,-4,6,1,2,1,5,2,-1,3,69,37,42,1,-1,12,34,0,-7,-3,0,4,1,0,0,1,-1,4,3,3,2,2,1,0,-7,2,1,-2,-2,-2,4,7,1,0,1,1,0,-1,0,1,0,-3,-2,-3,4,1,2,2,0,-4,0,1,1,1,1,2,2,-3,1,0,0,0,-4,-5,-3,1,-4,-3,-1,3,2,1,-1,1,0,1,2,1,-2,-2,-3,1,-10,-1,1,1,5,0,1,0,3,4,4,1,1,0,-4,-1,-2,0,0,1,4,3,2,2,1,1,4,4,-4,-3,-2,-2,-2,-6,-3,-1,5,1,3,2,4,2,-1,-2,-2,-3,-4,1,-7,0,-4,-3,1,5,3,2,1,3,2,0,GW701032X,COc1ccc(CNC(=O)c2ccc(cc2)-c2cc(ccc2C)-c2nnc(C)o2)cc1
16777410,3,-2,1,-4,4,4,3,5,1,6,2,5,5,5,7,6,-1,-1,2,1,6,-2,4,3,4,7,7,4,3,3,9,4,2,6,5,1,5,15,5,-5,3,5,4,4,4,5,4,5,7,2,4,3,2,0,-7,3,2,6,7,11,4,7,7,-6,2,6,5,2,7,3,3,0,6,-3,12,3,8,3,6,6,2,4,65,33,39,3,1,44,36,2,5,6,1,9,6,2,5,8,-1,4,5,10,10,7,3,4,0,6,4,4,5,5,6,9,2,1,5,3,2,1,1,1,2,2,2,1,4,7,4,4,2,1,1,2,2,4,3,5,3,2,2,4,1,-4,5,3,6,3,1,-1,1,5,8,4,4,2,2,8,1,3,5,5,6,4,4,1,4,2,3,0,0,3,8,4,5,3,5,9,0,0,0,7,0,3,5,5,4,4,5,12,7,3,0,0,2,4,0,1,5,6,16,6,6,4,8,7,3,3,-1,-2,1,0,0,4,-1,3,4,11,7,5,0,-6,1,-1,GW607117X,Cc1nnc(o1)-c1ccc(C)c(c1)-c1ccc(cc1)C(=O)Nc1cccc(c1)C#N
18620382,2,-6,1,-1,4,3,42,48,42,41,16,54,36,16,5,6,1,9,11,2,18,3,8,8,25,45,40,33,15,13,23,8,2,16,6,9,7,11,13,-4,4,7,5,2,5,12,2,2,1,2,4,2,1,2,-7,3,7,84,3,77,5,6,6,0,75,75,97,4,9,44,4,6,1,-3,86,94,7,89,33,4,1,5,65,92,77,9,4,8,32,4,2,5,1,9,8,2,5,6,-1,7,10,21,7,6,2,1,-1,6,5,4,4,2,3,5,6,1,5,4,2,2,2,3,3,2,0,2,3,3,4,4,2,1,1,3,3,4,2,3,2,2,0,3,2,0,5,1,3,5,3,-2,0,7,5,3,3,4,4,6,3,7,6,5,5,1,4,3,4,7,5,7,1,3,4,3,6,2,4,6,2,2,1,5,0,3,6,6,5,3,2,5,6,7,1,1,1,5,4,-1,4,5,6,6,-3,2,6,5,5,5,-1,-2,1,2,3,3,1,5,3,3,10,4,1,-1,4,-1,GW856804X,Nc1ncc(-c2cccc(c2)S(N)(=O)=O)c2scc(-c3ccc(F)c(Cl)c3)c12
16997559,4,-7,3,5,7,3,10,12,10,10,6,14,10,5,7,1,2,11,8,3,4,2,3,17,23,16,20,15,15,31,4,9,9,15,8,5,6,14,12,-8,-10,4,4,27,5,4,4,2,13,5,15,13,-3,6,-32,35,5,18,11,23,12,9,10,2,3,26,27,6,5,2,4,1,3,5,60,47,8,47,45,6,6,39,4,9,3,3,17,1,9,-1,26,60,5,5,5,9,22,17,-1,58,44,36,7,5,1,4,4,4,3,2,3,3,10,9,14,6,8,4,6,5,3,3,3,2,1,3,2,4,3,1,2,1,3,2,2,2,3,4,1,2,4,6,2,1,28,18,12,10,2,1,1,45,5,18,6,1,2,3,42,12,5,3,4,35,50,26,37,22,16,15,37,54,33,6,2,1,22,4,1,0,1,5,1,3,7,3,5,3,65,43,3,7,2,2,2,4,0,7,4,3,4,3,1,0,2,3,5,4,-2,1,2,0,2,53,3,6,2,2,6,3,3,-5,0,0,GSK317314A,COc1ccc2ncn(-c3cc(O[C@H](C)c4ccccc4Cl)c(s3)C(N)=O)c2c1
19097784,-2,-5,0,0,0,0,1,2,1,2,-1,1,3,5,-1,3,-1,1,1,1,0,1,1,1,2,2,1,1,1,1,1,1,-2,3,3,-1,2,1,0,4,2,1,0,2,3,2,-2,0,0,1,0,5,2,1,0,2,1,3,0,2,-1,3,2,-2,0,7,1,5,0,0,-1,-3,-1,-2,11,4,2,5,6,2,1,9,0,-2,-1,-1,1,0,2,2,3,2,0,0,-1,1,0,1,0,0,2,13,0,0,-1,-6,-7,1,0,0,0,-1,4,-3,0,1,-1,0,-1,-1,0,0,-1,0,0,1,1,0,2,2,-1,0,0,0,0,-1,0,0,0,1,0,0,-1,0,6,3,1,-1,-3,1,-1,-1,-2,-2,-2,0,0,-2,0,1,0,1,1,-1,0,-2,0,4,3,1,0,0,-1,0,2,0,2,-1,0,0,0,-1,-1,1,1,1,2,1,2,1,-1,5,0,0,1,0,2,-2,1,1,7,-4,0,1,-2,0,0,0,-1,-2,0,0,-2,-1,1,0,0,0,5,1,1,2,2,0,GSK978744A,C[C@@H](Oc1cc(sc1C(N)=O)-n1cnc2ccc(OC[C@@H](O)CO)cc12)c1ccccc1Cl
19097784,2,-4,1,0,5,2,-2,2,0,1,1,3,2,2,3,-1,1,2,3,1,-1,-3,1,2,2,2,2,1,-1,3,2,1,2,5,3,2,3,4,4,-2,0,2,2,4,3,2,2,1,3,1,1,3,-1,2,-6,3,1,3,1,7,15,2,3,0,1,3,1,-1,1,5,0,-3,1,1,11,8,1,5,11,4,1,3,7,2,1,0,1,3,14,3,5,6,0,3,3,1,3,3,-2,5,6,25,-1,2,0,-4,1,3,2,3,3,2,32,2,-2,1,2,0,0,1,1,2,1,2,1,1,0,3,0,-1,2,1,0,1,1,1,1,2,0,1,0,1,1,1,3,1,3,2,0,2,0,4,1,3,1,0,1,2,1,2,4,3,4,1,4,1,3,1,4,2,42,58,3,1,3,0,2,2,0,-1,0,2,0,2,2,2,3,-1,1,3,3,7,1,0,1,2,2,-3,2,4,4,4,4,-1,1,0,1,0,-3,-2,1,1,0,3,2,3,0,1,1,2,3,-1,-1,-3,GSK571989A,C[C@@H](Oc1cc(sc1C(N)=O)-n1cnc2ccc(OCC3CCN(C)CC3)cc12)c1ccccc1Cl
19097784,3,-1,1,0,1,3,7,6,4,6,3,6,4,3,2,3,-1,2,3,1,3,-2,3,4,5,10,9,7,3,16,2,6,2,9,5,3,7,6,12,-5,1,5,4,6,5,0,2,2,15,4,5,4,1,-1,-9,1,3,25,9,25,3,4,6,-4,1,15,8,16,2,2,5,0,3,-5,26,18,10,22,15,4,1,8,0,2,3,1,-2,3,9,0,4,4,3,6,6,0,5,6,-1,6,5,7,7,4,2,-1,-8,5,-4,3,4,4,4,3,-1,1,3,1,1,0,1,2,2,2,1,-1,3,3,1,2,3,1,-1,1,1,1,2,2,0,2,0,2,0,-1,14,5,4,4,2,2,1,4,4,4,5,2,2,5,0,4,4,4,5,2,2,-2,3,6,6,18,1,2,4,0,4,2,4,0,0,-2,0,2,-2,2,4,7,7,0,3,4,6,4,1,0,2,5,3,-2,2,4,2,6,-1,1,5,3,2,0,-3,-1,0,2,-2,-1,-1,2,3,1,13,4,3,-1,-4,0,GW843682X,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(N)=O)c2cc1OC
19097784,3,-5,2,-1,3,2,3,3,2,3,2,4,2,2,5,1,-1,1,3,1,4,-2,3,3,0,6,6,3,4,2,2,3,-2,10,2,-2,7,6,10,-6,3,3,1,3,4,3,2,2,4,4,4,4,4,3,-8,2,3,1,2,4,5,5,5,4,1,6,-2,1,5,5,3,0,2,-2,5,2,5,4,-1,2,0,1,0,2,5,2,0,2,6,1,2,2,-1,6,6,1,2,3,-1,5,4,9,6,4,1,2,-5,5,1,3,3,1,81,4,6,3,4,3,3,1,0,1,1,2,0,1,3,4,-1,-1,-1,1,0,1,2,1,2,4,4,3,0,3,1,0,3,-1,3,3,1,1,-1,4,5,3,2,2,2,4,1,3,4,3,4,1,1,0,3,6,6,0,0,2,3,3,3,3,3,0,0,1,0,-3,-1,3,4,8,6,3,0,5,6,13,0,-1,1,2,1,0,2,3,9,3,-1,2,3,3,1,-1,-2,-2,2,3,0,1,0,3,3,3,9,4,2,-2,2,0,GW852849X,COc1cc2ncn(-c3cc(OCc4ccccc4Cl)c(s3)C(N)=O)c2cc1OC
19097784,9,-2,1,-3,5,2,3,11,7,9,12,9,4,1,4,-4,-3,1,0,-1,2,2,1,0,-1,4,4,2,11,-2,3,5,-1,8,-2,-3,-3,7,3,0,0,2,-4,8,0,-9,0,4,5,0,3,6,6,8,4,3,3,12,7,15,-3,2,2,-1,2,14,-6,1,2,0,1,1,1,-6,36,19,7,25,31,4,4,10,-1,4,3,2,0,6,2,-3,2,16,2,2,2,11,21,20,2,19,18,76,6,2,1,8,6,4,2,-2,0,-1,90,6,4,3,2,4,4,4,2,3,1,-2,-3,-3,6,5,4,4,5,-3,5,3,2,3,4,4,3,-1,2,4,2,3,3,-1,-7,2,-10,-3,0,3,4,1,3,3,1,2,3,4,-1,0,-2,2,4,2,3,6,4,20,9,17,3,3,2,3,4,0,-3,3,1,1,2,3,5,6,2,4,3,8,3,4,-3,-3,-3,-1,1,-5,-3,1,17,4,1,2,5,4,0,1,2,1,-2,2,2,20,-4,-3,0,6,5,3,2,5,0,0,GSK579289A,C[C@@H](Oc1cc(sc1C(N)=O)-n1cnc2ccc(OC3CCN(C)CC3)cc12)c1ccccc1Cl
19097784,-1,-2,-1,-1,-3,0,-1,-1,-2,-1,-2,-2,-2,0,-1,-1,0,-2,-1,-2,0,-2,0,0,0,-1,-1,-1,2,0,-1,1,2,-1,3,-2,1,-3,-3,0,-2,0,0,2,-3,-4,-1,-2,-1,-2,0,-3,-1,5,0,-3,-1,0,1,0,-3,-1,-1,-1,-2,-4,-2,-8,0,0,0,-2,-1,-9,4,1,2,1,1,-1,0,1,-2,-4,-1,-1,-2,3,2,-1,2,5,2,0,0,1,-1,0,1,1,3,5,0,1,0,-3,1,0,-2,2,1,0,67,5,0,12,1,1,0,1,1,0,0,,2,-1,3,-2,0,0,1,-1,-1,1,1,-1,2,1,2,2,0,0,0,-5,-2,2,2,-1,0,3,1,2,2,0,0,0,0,2,0,2,0,0,2,1,2,-2,1,-1,-1,-3,0,0,1,-1,-3,1,0,2,1,0,1,2,1,0,9,0,0,2,-1,-2,0,9,-1,0,0,-1,-1,-4,0,2,2,2,0,0,1,3,1,0,-3,-2,-1,0,-7,-1,-1,0,0,12,4,1,2,1,2,0,GSK317315A,COc1ccc2ncn(-c3cc(O[C@H](C)c4ccccc4C(F)(F)F)c(s3)C(N)=O)c2c1
19097784,5,1,1,-1,3,3,3,3,2,2,1,4,3,3,-4,-1,0,1,2,-1,2,0,1,2,2,3,3,2,2,2,3,3,2,5,3,0,2,-4,4,1,-1,2,1,4,0,-3,1,1,1,-1,3,1,0,0,0,-2,2,6,2,2,-2,2,2,2,0,2,2,-1,-1,-2,1,0,0,-3,8,4,3,4,3,2,0,2,3,-2,2,0,0,3,5,0,3,4,2,4,1,1,2,1,2,3,5,7,1,2,-1,2,4,3,1,1,1,2,21,6,4,3,0,2,2,3,1,2,1,-1,0,0,2,0,1,3,0,0,1,0,0,1,1,0,1,2,0,1,0,-1,-1,1,1,1,-1,3,0,0,3,2,2,1,1,2,1,2,1,1,2,2,1,0,2,0,6,0,1,2,2,2,5,2,3,1,0,2,1,0,1,1,3,8,-4,-2,1,3,4,3,1,1,0,1,-1,-1,1,1,1,4,0,1,1,4,2,1,-2,-3,0,1,-4,0,0,0,2,-1,3,0,1,1,0,-1,GSK237701A,COc1cc2ncn(-c3cc(O[C@H](C)c4ccccc4Cl)c(s3)C(N)=O)c2cc1OC
19097784,2,-2,1,-3,2,3,2,5,1,5,2,3,5,7,1,5,1,0,0,1,-3,-2,1,4,4,6,3,4,4,2,7,3,2,6,2,1,4,5,1,0,0,2,3,0,-1,-2,5,4,2,2,2,1,3,2,-3,0,2,5,5,8,3,3,3,0,2,4,4,0,3,2,3,-1,2,1,10,3,5,4,9,2,2,1,-1,-2,2,2,-2,3,7,1,3,4,-1,5,4,2,4,3,0,4,5,11,5,5,1,-1,-1,4,3,2,3,2,20,5,-1,0,1,1,1,1,2,2,1,1,1,0,3,3,3,4,-1,0,1,1,1,1,1,1,1,1,1,2,0,-2,8,3,3,1,-1,0,0,3,4,1,5,1,1,3,2,4,3,3,3,3,1,0,4,-1,-1,0,3,4,2,0,4,1,3,4,0,1,0,2,1,2,4,9,2,2,3,6,5,2,0,1,1,2,-1,-1,2,1,5,6,3,3,6,4,2,1,-1,-3,1,1,-1,3,-1,2,1,6,6,2,1,2,-2,0,GSK326090A,C[C@@H](Oc1cc(sc1C(N)=O)-n1cnc2ccc(OCC3CCN(C)CC3)cc12)c1ccccc1C(F)(F)F
19097784,1,-2,0,-3,3,3,2,3,0,4,2,2,8,6,3,5,1,6,2,0,0,-1,1,3,4,6,3,4,4,3,7,3,3,8,3,1,4,5,-4,-1,0,2,4,3,-4,-4,2,2,3,1,2,3,1,2,-4,1,2,2,6,8,-5,4,2,1,1,4,4,-2,4,2,2,-1,2,-4,17,4,4,8,10,2,1,5,-1,1,1,1,0,2,7,2,3,4,2,6,4,3,2,5,0,9,10,10,3,4,0,1,-2,3,0,3,3,4,5,5,0,2,2,3,1,2,1,3,1,1,1,1,2,4,1,4,5,0,1,1,2,1,1,3,3,2,1,3,1,-2,6,5,3,3,0,1,1,4,6,3,3,1,1,3,1,3,4,4,4,2,1,-1,2,7,6,1,0,4,3,0,3,2,1,6,0,-1,-1,3,0,2,3,7,2,1,2,8,4,9,0,1,0,2,0,0,2,3,5,5,3,2,5,3,2,1,-3,-2,0,2,0,2,-1,1,2,5,5,3,1,7,-8,-2,GSK237700A,COc1cc2ncn(-c3cc(O[C@@H](C)c4ccccc4Cl)c(s3)C(N)=O)c2cc1OC
19097784,4,-1,2,-3,0,3,3,4,1,3,3,3,4,4,1,3,-1,3,5,1,2,-3,3,2,4,4,4,2,1,4,7,2,1,6,1,2,5,6,7,0,-3,4,4,7,3,2,2,2,4,2,3,2,9,3,-6,1,1,9,3,6,6,6,6,1,0,1,3,-1,6,2,1,-5,3,-7,6,4,3,5,4,2,1,3,2,0,2,1,3,1,3,1,2,5,3,6,5,2,2,4,-1,4,6,17,6,5,1,3,-17,4,2,3,4,3,78,9,1,1,9,2,1,2,2,4,2,1,2,2,2,2,4,5,1,2,-1,1,2,2,4,3,3,1,2,2,-1,2,4,2,4,7,-1,0,0,3,4,3,2,1,5,9,0,2,6,5,8,1,0,2,2,4,4,8,4,3,2,7,5,1,3,12,0,-1,0,10,-1,2,4,8,3,0,0,8,4,5,4,4,7,5,-2,-4,7,4,8,1,5,3,3,1,5,5,-3,0,1,2,-2,1,1,3,3,5,11,4,2,1,1,2,GSK270822A,CC1=C(C(CC(=O)N1)c1ccc2ccccc2c1)C(=O)Nc1ccc2[nH]ncc2c1
19237286,-1,0,1,1,1,0,0,0,1,0,0,-2,0,4,-1,0,-1,1,1,0,0,4,-1,-1,1,1,1,0,0,1,-2,-2,-3,0,0,-1,1,1,-4,-1,2,0,-1,3,0,0,-2,-1,4,0,0,0,-2,-3,0,0,0,2,4,2,1,-3,0,0,-2,3,2,0,-2,-1,1,1,-1,-1,8,4,0,5,7,2,0,2,0,-1,-1,-1,-1,0,1,1,5,5,0,0,-1,1,1,0,1,1,1,35,0,-3,-2,-7,-7,0,0,-1,-1,-2,97,-2,0,1,0,1,1,1,1,1,1,-1,0,0,0,0,-1,2,-3,0,0,0,0,-1,0,0,0,1,1,0,1,0,1,-2,0,-1,-1,1,0,1,-1,-1,-2,0,0,-1,1,0,-1,0,2,-1,-1,0,1,4,-2,5,2,6,-1,1,0,0,1,-1,0,1,2,1,-1,8,0,36,1,0,1,-1,-6,3,0,1,1,-1,1,-4,0,0,-6,0,0,0,-2,-1,0,0,-1,-1,0,0,-2,-1,0,0,0,-1,0,0,2,-1,-1,0,GSK466317A,CC1=C(C(CC(=O)N1)c1ccc(cc1)C(F)(F)F)C(=O)Nc1cc(Cl)c2[nH]ncc2c1
19237286,-3,3,-1,0,-2,-1,0,0,1,-2,0,0,0,1,-1,4,0,0,0,0,-12,1,1,0,1,0,-1,-1,0,0,4,-2,-4,-2,-2,-3,-1,0,-3,2,0,0,-1,1,1,-2,-2,0,9,0,1,4,-4,-4,2,6,0,1,2,-1,-7,-1,1,-2,-2,1,4,0,0,-3,-1,3,0,-3,14,4,0,8,8,3,0,0,0,-2,-1,-3,-1,0,-3,1,3,5,-5,-1,-2,4,3,3,0,0,-1,48,-2,-2,-3,-7,-7,-1,3,-1,-2,-2,92,-5,1,0,-1,0,0,1,0,-1,1,0,-1,0,1,-2,2,1,-2,0,0,-1,-1,0,0,-2,-1,0,0,0,1,0,1,-1,-1,-2,1,1,0,1,-2,-1,-3,-1,-1,0,0,-1,-2,-1,1,1,0,0,1,4,-3,7,16,24,0,0,-3,-1,1,-2,0,3,2,0,0,14,3,62,1,-2,0,-2,-4,-1,0,1,2,-2,1,-2,-1,0,3,-2,-3,0,-3,-1,0,0,0,-2,0,2,-1,1,1,0,-1,1,1,0,2,3,-2,0,GSK466314A,Cc1n[nH]c2ccc(NC(=O)C3=C(C)NC(=O)CC3c3ccc(cc3)C(F)(F)F)cc12
19237286,0,2,0,0,2,0,2,7,4,5,4,5,4,2,1,2,-1,3,2,0,1,3,3,1,3,4,3,2,4,3,21,4,-3,1,-2,1,2,2,-1,-2,-3,1,2,10,5,2,-2,1,5,1,2,3,0,-1,0,1,2,18,5,21,3,,4,-6,1,12,12,2,1,0,3,2,1,-2,47,30,9,39,41,3,0,17,2,1,0,-2,-1,-1,-2,3,2,12,0,2,1,7,7,6,0,14,11,67,3,-3,-1,-3,-7,2,2,0,0,1,94,-1,2,8,-5,1,1,1,2,1,0,0,-1,1,1,2,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,5,2,2,-5,-1,1,1,4,-1,0,-3,0,-3,-5,2,1,0,0,-1,2,2,1,2,3,-2,14,8,12,1,4,2,1,2,-9,1,1,1,-5,0,3,3,9,4,2,4,1,2,-2,2,2,2,2,3,-4,2,2,3,1,1,2,1,0,2,1,-1,-1,1,2,0,7,1,1,0,2,3,1,0,-6,3,5,GSK299115A,CC1=C(C(CC(=O)N1)c1ccc(Cl)c(Cl)c1)C(=O)Nc1ccc2[nH]ncc2c1
